period,period_start,period_end,snapshots_used,snapshots_expected,has_gaps,dex,pool_name,pool_address,avg_tvl_usd,total_volume_usd,avg_apr_7d,avg_reserve_0,avg_reserve_1,avg_total_share,snapshot_count
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"LUNA-INJ",terra1q2gd6kc7nt8xct94chrlsqtpxfs9rve0j76lquce624y5zp85cdseshh85,663.46,0.00,0.0000,7333287152,56243947196732006400,615520619297008,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"LUNA-wBNB",terra1m5juz238n27dd24d9e3kacmqax8gu7j5ee9hhfczpl52f3n7adaqudk2c9,0.00,0.00,0.0000,7605,140,1005,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"LUNA-wSOL",terra12u7a9wkjqrkhxjcxx70uhfx8y49j4lclfnet2smw9agpnrv9chps27n9mh,0.00,0.00,0.0000,99886832,24179719,47616649,0
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"ATOM-dATOM",terra1aa8nurhuk7rwedhjyzptggypuxd3y66qp4nsx6ph240g37esdm7qyheqkd,2501.16,0.00,0.0000,773929219,482406613,602118214,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"SWTH-rSWTH",terra1nezkc3lxdxv26hqwy44jr7j9typtk39pns254ev52s9guqc2zsyqx7hvc9,0.00,0.00,0.0000,1019,982,1000,0
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"wBTC.osmo-wBTC.axl",terra13ywdferm4jtcperal9png3cvhtmar5se9nu4r49k7vujrakwy9zqa3rhwe,260.92,0.00,0.0000,182916,156000,154552,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"LUNA-arbLUNA",terra1wttdzwa6pdegtrdjdw49y0pd3dd8qd3cqn89j6t9v978lx05rr8sew5jyq,1138.24,0.00,0.0000,12552292133,4114787337,7142199009,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"LUNA-EURe",terra1gny66hmejvrkra39cn7r8f7y7yg06hy3cv2xehpxraqfgjtdtpnqjtmu53,2645.14,0.00,0.0000,29166849821,1144272199,5494951261,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"USDC-EURe",terra1t9uvn05g0hdlx2nnqug3lt3pkla4sfdj0n0xnd66kmwvyt25y65sk37cej,3935.95,0.00,0.0000,1967036230,1700093085,1807954599,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"CAPA-LUNA",terra15rzp38yq2cqy2jnewc9vgzqguf3t2q0gqpv9evg8tckrtqp8x44qezhthc,425.48,0.00,0.0000,163053967732,4688783556,27035837097,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"ATOM-stATOM",terra1c439uc3qdlfuqncxae7l07nsdgjtu45g98yhn5ydjn2866nsw3ws0e0vte,0.02,0.00,0.0000,6125,4159,5041,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"wETH-wstETH",terra12252e02w0k5yv9mryctth4j3y2sdas0xremw0jznzwal5v3xeqjst7q537,83.95,0.00,0.0000,1821704,12535462868849090,150548229107,6
6-day-avg,2026-09-10,2026-09-15,6,6,false,skeletonswap,"wKWEEN-LUNA",terra12zxl99upqdyee3u7gungesaswuv3mt2e340ll5wa4kyqnj9a6ugsl7fy8c,0.00,0.00,0.0000,21100925265,191140285,1976621377,0
